ROIC,4.27,-19.53,-12.92,-5.2,5.11,1.53,3.08,2.52,2.06,3.58,5.03,1.86,1.88
Price,10.32,10.4,11.76,11.5,13.74,21.71,40.42,35.35,45.09,32.88,63.69,78.98,85.8
Outcome short,,0.01,0.13,-0.02,0.19,0.58,0.86,-0.13,0.28,-0.27,0.94,0.24,0.09
Outcome long,,,0.14,0.11,0.17,0.89,1.94,0.63,0.12,-0.07,0.41,1.4,0.35
,,,,,,,,,,,,,
Overvaluation (FCF),152%,163%,150%,201%,109%,97%,83%,109%,113%,146%,241%,177%,270%
Overvaluation (Earnings),132%,172%,176%,191%,105%,82%,73%,74%,57%,69%,116%,84%,110%
FCF/PRICE,109.73,123.5,93.63,68.95,68.53,86.72,101.83,115.03,261.74,282.15,236.3,328.34,373.17
P/E,15.85,39.07,26.34,20.16,13.46,11.95,10.76,11.57,20.94,13.7,19.72,10.93,24.5
Market cap,29.39,35.41,41.47,53.96,36.6,32.25,27.57,28.75,25.43,23.47,31.89,25.55,30.08
ROIC,0.92,10.48,5.35,1.37,2.08,2.39,1.86,0.85,0.13,0.1,-0.05,-0.07,-0.04
Price,44.07,53.14,61.89,81.64,55.61,48.87,41.64,43.37,29.74,27.39,37.08,27.77,32.58
Outcome short,,0.21,0.16,0.32,-0.32,-0.12,-0.15,0.04,-0.31,-0.08,0.35,-0.25,0.17
Outcome long,,,0.4,0.54,-0.1,-0.4,-0.25,-0.11,-0.29,-0.37,0.25,0.01,-0.12
,,,,,,,,,,,,,
Overvaluation (FCF),290%,267%,273%,236%,140%,126%,173%,121%,112%,123%,116%,106%,112%
Overvaluation (Earnings),243%,237%,229%,204%,124%,122%,172%,119%,107%,116%,111%,105%,113%
FCF/PRICE,18.77,18.14,17.51,17.23,20.15,20.37,15.79,19.44,21.3,19.67,22.05,19.1,17.47
P/E,47.36,39.26,38.21,36.93,24.28,31.32,34.34,22.88,25.19,26.34,23.23,18.79,22.5
Market cap,5.96,7.21,8.63,9.52,7.05,7.37,11.58,8.68,8.16,8.96,8.55,8.21,9.58
ROIC,2.23,3.01,2.84,2.56,8.83,-24.8,23,11.74,8.91,11.19,11.61,28.89,-14.53
Price,27.94,33.76,40.5,44.68,33.27,34.77,54.6,40.96,39.55,44.25,44.61,45.1,53.11
Outcome short,,0.21,0.2,0.1,-0.26,0.05,0.57,-0.25,-0.03,0.12,0.01,0.01,0.18
Outcome long,,,0.45,0.32,-0.18,-0.22,0.64,0.18,-0.28,0.08,0.13,0.02,0.19
,,,,,,,,,,,,,
Overvaluation (FCF),,111%,87%,121%,41%,121%,118%,119%,199%,177%,183%,278%,281%
Overvaluation (Earnings),,171%,112%,134%,31%,91%,78%,86%,182%,232%,283%,283%,329%
FCF/PRICE,,63.84,71.09,59.66,202.09,75.83,80.06,87.99,48.54,47.29,49.05,47.68,52.01
P/E,,17.33,14.09,15.82,-0.44,11.75,8.05,8.51,30.72,41.71,28.55,21.81,121.22
Market cap,0,3.93,3.27,4.25,1.11,3.81,3.53,3.88,8.31,9.03,10.85,17.01,19.1
ROIC,0.26,-2.1,-0.87,-16.65,-0.62,-0.63,-40.93,-2.54,-1.78,4.69,2.73,0.43,0.5
Price,0,22.53,19.73,29.74,7.75,24.2,23.6,29.02,61.44,69.66,85.36,124.3,127.28
Outcome short,,,-0.12,0.51,-0.74,2.12,-0.02,0.23,1.12,0.13,0.23,0.46,0.02
Outcome long,,,,0.32,-0.61,-0.19,2.05,0.2,1.6,1.4,0.39,0.78,0.49
,,,,,,,,,,,,,
Overvaluation (FCF),,,,100%,84%,120%,247%,463%,823%,,,,
Overvaluation (Earnings),,,,,110%,120%,203%,257%,267%,209%,223%,284%,184%
FCF/PRICE, -   , -   , -   ,3.46,5.56,2.89,11.82,10.79,3.77,1.45,3.48,1.35,3.83
P/E,-7.93,-110,67.63,26.96,22.43,31.22,58,44.87,31.92,27.54,38.33,56.54,30.47
Market cap,0.42,0.8,1.17,0.94,0.89,1,1.52,2.3,4.03,4.88,6.82,10.95,8.82
ROIC,-1.17,-0.52,-0.56,-0.21,0.11,0.93,-0.99,-0.98,-0.4,-0.35,-0.63,-0.15,-0.27
Price,13.33,15.4,18.26,14.29,10.32,11.55,17.4,24.23,36.39,42.13,58.64,88.21,70.08
Outcome short,,0.16,0.19,-0.22,-0.28,0.12,0.51,0.39,0.5,0.16,0.39,0.5,-0.21
Outcome long,,,0.37,-0.07,-0.43,-0.19,0.69,1.1,1.09,0.74,0.61,1.09,0.2
,,,,,,,,,,,,,
Overvaluation (FCF),94%,49%,53%,46%,17%,69%,141%,87%,144%,176%,163%,113%,74%
Overvaluation (Earnings),206%,120%,96%,92%,,100%,112%,42%,61%,69%,105%,94%,109%
FCF/PRICE,"6,357.17","12,429.66","10,076.70","14,200.59","28,160.70","4,969.60","4,472.36","6,787.92","5,670.12","4,804.34","4,975.42","5,843.58","7,407.64"
P/E,9.63,10.03,-1.12,-4.88,-0.35,11.63,10.11,2.18,9.18,5.25,50,7.66,6.69
Market cap,26.81,14.34,14.21,14.85,5.16,33.37,63.43,41.06,51.1,61.47,62.14,56.8,47.84
ROIC,-0.76,-0.42,-1.39,13.4,-0.12,-0.31,-0.26,-0.93,0.73,0.87,1.17,0.55,0.82
Price,14.64,7.72,7.51,6.73,2.29,10,16.79,10.76,12.95,15.43,15.5,14.09,12.04
Outcome short,,-0.47,-0.03,-0.1,-0.66,3.37,0.68,-0.36,0.2,0.19,0,-0.09,-0.15
Outcome long,,,-0.49,-0.13,-0.7,0.49,6.33,0.08,-0.23,0.43,0.2,-0.09,-0.22
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,160%,211%,286%,291%,280%,244%,175%,175%
Overvaluation (Earnings),,,,,129%,151%,202%,262%,230%,206%,180%,124%,134%
FCF/PRICE,4.96,4.68,5.79,6.82,8.49,5.74,5.41,4.31,4.38,5.05,7.89,9.14,7.14
P/E,35.71,35.58,27.18,26.08,18.54,33.58,33.29,36.04,32.85,31.46,28.65,23.06,26.96
Market cap,4.67,5.91,5.43,6.03,5.18,6.14,8.83,12.88,13.83,14.1,14.07,11.82,13.4
ROIC,0.1,0.46,0.33,1.1,2.17,11.64,8.74,1.7,1.45,1.45,2.3,3.6,2.69
Price,15.39,19.57,17.94,20.21,17.43,20.82,29.96,43.61,46.65,47.51,47.56,40.82,46.37
Outcome short,,0.27,-0.08,0.13,-0.14,0.19,0.44,0.46,0.07,0.02,0,-0.14,0.14
Outcome long,,,0.17,0.03,-0.03,0.03,0.72,1.09,0.56,0.09,0.02,-0.14,-0.03
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,,,,,,,
Overvaluation (Earnings),,,,,,,,,,,,,
FCF/PRICE,,,,,,,,,39.52,20.13,18.25,18.39,21.56
P/E,,,,,,,, -   ,"2,662.00",91.08,70.93,81.13,46.48
Market cap,,,,,,,0,0,63.14,139.19,216.74,296.61,346.96
ROIC,,,,,,,,,0.48,1.09,0.3,0.53,5.11
Price,-,-,-,-,-,-,0,0,26.62,54.65,78.02,104.66,120.38
Outcome short,,,,,,,,,,1.05,0.43,0.34,0.15
Outcome long,,,,,,,,,,,1.93,0.92,0.54
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,,114%,148%,196%,196%,197%,155%
Overvaluation (Earnings),,,,,,,,,,,,,153%
FCF/PRICE,,,,,,,,35.1,21.64,16.16,15.45,13.66,13.54
P/E,,,,,,, -   ,-74.04,41.15,34.1,47.65,28.76,23.22
Market cap,,,,,,0,0,2.66,4.79,7.73,7.16,8.88,8.85
ROIC,,,,,,,,-0.63,-0.55,1.85,2.09,0.9,0.78
Price,-,-,-,-,-,0,0,17.03,29.22,45.7,45.27,55.5,57.36
Outcome short,,,,,,,,,0.72,0.56,-0.01,0.23,0.03
Outcome long,,,,,,,,,,1.68,0.55,0.21,0.27
,,,,,,,,,,,,,
Overvaluation (FCF),219%,201%,152%,178%,45%,132%,176%,87%,105%,167%,239%,55%,
Overvaluation (Earnings),295%,193%,121%,150%,32%,114%,145%,83%,83%,97%,62%,20%,
FCF/PRICE,36.48,50.89,34.91,75.54,258.43,74.77,62.66,79.91,97.75,126.47,221.4,636.19,280.5
P/E,44.99,11.52,8.41,13.66,-0.82,27.41,13.14,7.7,10.72,14.3,-18.54,-0.6,-2.25
Market cap,6.84,10.05,10.98,39.23,9.23,34.53,56.75,34.88,32.46,39.17,24.27,8.44,21.79
ROIC,5,-9.92,-9.83,0.24,0.43,-0.54,3.25,2.96,1.42,0.16,-0.02,0.26,0.3
Price,19.12,26.9,27.87,51.22,12.22,40.15,60.05,36.79,34.2,37.74,23.36,6.77,16
Outcome short,,0.41,0.04,0.84,-0.76,2.29,0.5,-0.39,-0.07,0.1,-0.38,-0.71,1.36
Outcome long,,,0.46,0.9,-0.56,-0.22,3.91,-0.08,-0.43,0.03,-0.32,-0.82,-0.32
,,,,,,,,,,,,,
Overvaluation (FCF),249%,241%,288%,253%,232%,442%,521%,402%,218%,231%,239%,229%,272%
Overvaluation (Earnings),143%,137%,114%,94%,75%,130%,140%,109%,100%,120%,155%,153%,181%
FCF/PRICE,52.94,50.09,48.63,58.53,81.62,55.64,52.14,60.29,59.68,36.85,34.38,48.54,39.02
P/E,18.94,18.74,17.23,25.48,178.81,22.2,20.49,13.91,11.27,19.27,47.46,25.34,28.46
Market cap,27,33.48,34.46,28.52,17.29,26.22,29.68,28.22,30.5,41.15,48.92,43.8,50.9
ROIC,0.96,1.89,1.14,0.68,3.5,-2.69,0.45,0.52,1.01,0.91,0.78,0.27,0.3
Price,89.42,109.27,111.62,91.71,55.43,83.49,93.64,89.14,96.34,144.16,173.22,164.97,191.53
Outcome short,,0.22,0.02,-0.18,-0.4,0.51,0.12,-0.05,0.08,0.5,0.2,-0.05,0.16
Outcome long,,,0.25,-0.16,-0.5,-0.09,0.69,0.07,0.03,0.62,0.8,0.14,0.11
,,,,,,,,,,,,,
Overvaluation (FCF),116%,143%,186%,302%,292%,462%,134%,157%,109%,98%,,120%,127%
Overvaluation (Earnings),132%,149%,150%,150%,89%,82%,70%,94%,103%,106%,170%,155%,162%
FCF/PRICE,83.73,111.31,87.15,71.16,146.11,111.69,126.9,109.59,182.11,231.56,142.63,176.55,219.14
P/E,14.8,18.77,15.83,17.14,11.09,14.12,15.3,20.05,22.7,35.09,54.92,23.16,-22.32
Market cap,13.03,16.16,19.25,22.05,14.81,14.16,11.29,18.53,17.46,13.81,16.42,13.44,13.68
ROIC,-2.26,-1.48,-1.47,2.39,0.78,-0.28,0.28,0.18,0.14,1.17,-0.43,-0.13,-0.19
Price,39.51,48.99,60.3,72.34,48.58,46.45,37.02,44.3,41.76,32.98,38.99,31.73,32.14
Outcome short,,0.24,0.23,0.2,-0.33,-0.04,-0.2,0.2,-0.06,-0.21,0.18,-0.19,0.01
Outcome long,,,0.53,0.48,-0.19,-0.36,-0.24,-0.05,0.13,-0.26,-0.07,-0.04,-0.18
,,,,,,,,,,,,,
Overvaluation (FCF),193%,167%,155%,83%,115%,228%,122%,139%,98%,116%,104%,102%,112%
Overvaluation (Earnings),,,,,,,170%,185%,122%,144%,122%,116%,123%
FCF/PRICE,3.11,3.71,4.13,7.99,5.63,2.77,5.24,4.45,6.43,5.36,6.52,6.77,5.86
P/E,35.93,33.58,41.32,26.27,34.76,55.81,24,30.33,24.52,29.03,23.02,23.17,26.74
Market cap,1.68,2.19,3.14,1.85,3.13,8.34,5.62,8.24,6.7,8.71,8.12,8.25,9.41
ROIC,0.72,2.58,1.11,1.38,-130.07,7.78,6.96,4.31,2.73,-140.42,-4.56,-5.53,-9.37
Price,21.74,26.86,37.19,23.38,39.63,103.81,71.05,104.64,85.81,118.74,115.8,124.64,144.12
Outcome short,,0.24,0.38,-0.37,0.7,1.62,-0.32,0.47,-0.18,0.38,-0.02,0.08,0.16
Outcome long,,,0.71,-0.13,0.07,3.44,0.79,0.01,0.21,0.13,0.35,0.05,0.24
,,,,,,,,,,,,,
Overvaluation (FCF),88%,96%,89%,123%,85%,113%,111%,101%,115%,157%,158%,143%,167%
Overvaluation (Earnings),111%,118%,112%,98%,71%,121%,174%,151%,171%,233%,212%,181%,238%
FCF/PRICE,14.67,26.46,39.43,54.13,50.18,52.67,46.95,51.01,36.1,31.16,25.71,39.01,37.29
P/E,13.37,14.76,16.3,8.1,14.66,53.27,23.82,17.38,22.46,31.95,26.47,27.67,54.69
Market cap,1.23,1.42,4.27,4.51,3.09,8.78,8.27,7.79,10.24,15.6,17.72,19.66,25.85
ROIC,4.6,0.21,0.12,0.11,-6.15,0.24,0.26,-9.52,-3.27,-7.39,3.47,0.2,0.27
Price,19.79,22.59,22.33,23.17,16.27,23.44,27.39,26.59,34.81,53.68,62.2,60.6,78.76
Outcome short,,0.14,-0.01,0.04,-0.3,0.44,0.17,-0.03,0.31,0.54,0.16,-0.03,0.3
Outcome long,,,0.13,0.03,-0.27,0.01,0.68,0.13,0.27,1.02,0.79,0.13,0.27
,,,,,,,,,,,,,
Overvaluation (FCF),102%,107%,119%,123%,85%,99%,94%,81%,103%,133%,135%,149%,150%
Overvaluation (Earnings),114%,104%,112%,107%,67%,85%,98%,97%,120%,162%,162%,185%,185%
FCF/PRICE,46.63,39.37,107.59,135.17,112.15,47.9,30.43,47.12,27.96,22.56,20.94,16.42,14.44
P/E,21.05,16.03,20.64,21.35,10.42,15.84,17.91,17.91,17.8,24.2,23.82,30.59,26.94
Market cap,7.81,7.87,8.97,9.16,5.83,7.43,8.6,8.23,10.54,15.16,17.05,20.61,23.28
ROIC,0.43,-1.12,-0.39,0.46,0.29,-1.4,-7.23,-81.11,10.49,2.3,4.96,-12.87,12.19
Price,20.1,21.64,26.21,27.75,18.19,24.24,29.28,29.37,39.52,59.05,70.97,91.46,107.23
Outcome short,,0.08,0.21,0.06,-0.34,0.33,0.21,0,0.35,0.49,0.2,0.29,0.17
Outcome long,,,0.3,0.28,-0.31,-0.13,0.61,0.21,0.35,1.01,0.8,0.55,0.51
,,,,,,,,,,,,,
Overvaluation (FCF),50%,37%,48%,32%,15%,28%,49%,53%,95%,123%,127%,122%,170%
Overvaluation (Earnings),93%,75%,86%,60%,21%,36%,93%,78%,89%,103%,92%,82%,105%
FCF/PRICE, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
P/E,17.65,13.62,19.22,12.63,-2.11,14.55,23.3,10.78,9.16,10.41,12.28,10,11.67
Market cap,26.38,20.96,22.77,13.39,4.77,7.75,11.69,11.7,13.41,17.99,16.79,15.78,19.72
ROIC,0.96,1.04,1.59,0.95,0.22,2.01,-1.06,2.42,0.67,0.63,0.5,0.8,1.32
Price,47.3,37.72,40.93,25.13,8.26,9.75,14.68,12.72,15.2,21.03,20.38,20.1,26.14
Outcome short,,-0.2,0.09,-0.39,-0.67,0.18,0.51,-0.13,0.19,0.38,-0.03,-0.01,0.3
Outcome long,,,-0.13,-0.33,-0.8,-0.61,0.78,0.3,0.04,0.65,0.34,-0.04,0.28
,,,,,,,,,,,,,
Overvaluation (FCF),287%,201%,240%,139%,74%,88%,125%,143%,152%,149%,166%,171%,172%
Overvaluation (Earnings),126%,98%,90%,70%,43%,160%,152%,192%,144%,135%,140%,143%,130%
FCF/PRICE,25.41,31.56,22.99,36.6,56.79,38.35,27.38,20.88,18.52,16.22,13.08,10.36,7.34
P/E,14.32,13.52,14.03,47.21,-14.15,37.63,16.69,14.58,13.31,13.54,14.95,17.59,15.97
Market cap,4.2,3.53,3.49,2.11,1.14,1.77,2.76,3.98,5.29,5.81,7.5,9.25,9.85
ROIC,0.86,1.52,1.74,1.4,-1.96,-1.37,-2.12,-5.8,8.99,2.69,9.9,22.72,2.79
Price,26.92,22.72,22.44,13.69,7.36,11.29,17.86,26.24,34.35,38.6,53.22,67.56,73.93
Outcome short,,-0.16,-0.01,-0.39,-0.46,0.53,0.58,0.47,0.31,0.12,0.38,0.27,0.09
Outcome long,,,-0.17,-0.4,-0.67,-0.18,1.43,1.32,0.92,0.47,0.55,0.75,0.39
,,,,,,,,,,,,,
Overvaluation (FCF),341%,253%,263%,480%,276%,184%,135%,104%,89%,108%,119%,100%,125%
Overvaluation (Earnings),246%,142%,144%,224%,162%,136%,106%,86%,76%,104%,111%,94%,121%
FCF/PRICE,5.59,8.3,10.7,5.31,5.62,5.71,8.4,9.4,10.82,9.19,9.58,20.85,8.72
P/E,34.67,19.26,24.12,35.17,23.97,22.57,19.32,18.17,15.39,24.67,23.24,16.32,28.06
Market cap,2.2,1.55,2.1,4.28,4.26,5,4.74,3.89,3.25,4.24,4.51,3.86,4.85
ROIC,0.43,0.37,2.52,1.11,1.15,2.13,0.96,1.06,2.9,14.13,-5.84,-3.84,6.8
Price,15.95,11.17,15.92,31.3,30.68,32.73,29.75,25.07,22.32,30.1,32.31,28.07,35.64
Outcome short,,-0.3,0.43,0.97,-0.02,0.07,-0.09,-0.16,-0.11,0.35,0.07,-0.13,0.27
Outcome long,,,0,1.8,0.93,0.05,-0.03,-0.23,-0.25,0.2,0.45,-0.07,0.1
,,,,,,,,,,,,,
Overvaluation (FCF),195%,213%,357%,241%,119%,99%,155%,107%,151%,189%,165%,108%,120%
Overvaluation (Earnings),154%,197%,170%,204%,98%,83%,124%,93%,109%,133%,108%,82%,121%
FCF/PRICE,64.71,60.56,58.93,39.25,70.48,73.3,53.18,76.38,66.17,42.44,54.94,62.16,70.71
P/E,24.23,29.49,27.68,24.87,11.42,12.01,33.46,14.78,21.68,19.78,18.95,16.8,47.26
Market cap,4.61,6.73,7.19,12.92,8.14,8.05,11.69,8.49,9.54,12.95,9.01,6.56,7.63
ROIC,-0.46,-1.17,-0.25,-3.74,-3.81,5.33,2.64,2.58,3.55,5.1,1.75,14.87,1.88
Price,27.26,38.63,40.83,72.86,44.87,45.04,66.26,50.25,58.74,80.29,60.63,47.22,54.82
Outcome short,,0.42,0.06,0.78,-0.38,0,0.47,-0.24,0.17,0.37,-0.24,-0.22,0.16
Outcome long,,,0.5,0.89,0.1,-0.38,0.48,0.12,-0.11,0.6,0.03,-0.41,-0.1
,,,,,,,,,,,,,
Overvaluation (FCF),52%,100%,167%,309%,131%,206%,247%,227%,238%,306%,156%,104%,116%
Overvaluation (Earnings),244%,388%,268%,243%,73%,100%,104%,82%,118%,164%,113%,81%,116%
FCF/PRICE,77.17,53.94,52.56,38.98,93.65,46.27,36.65,44.41,32.51,19.77,24.6,32.05,25.63
P/E,56.32,131.9,24.99,21.57,6.66,12.45,17.33,12.98,17.23,23.12,15.91,21.04,40.77
Market cap,1.53,2.21,2.83,5.42,2.91,5.2,6.56,5.35,7.07,10.81,8.04,5.43,6.12
ROIC,-3.05,-2.16,6.92,5.49,27.12,3.93,1.7,1.01,1.59,2.8,9.01,6.78,2.64
Price,9.18,13.19,16.82,32.07,17.17,31.51,39.74,33.11,48.93,78.83,59.83,42.08,46.89
Outcome short,,0.44,0.28,0.91,-0.46,0.84,0.26,-0.17,0.48,0.61,-0.24,-0.3,0.11
Outcome long,,,0.83,1.43,0.02,-0.02,1.31,0.05,0.23,1.38,0.22,-0.47,-0.22
,,,,,,,,,,,,,
Overvaluation (FCF),257%,192%,215%,232%,174%,179%,222%,204%,260%,321%,219%,134%,
Overvaluation (Earnings),211%,200%,204%,271%,144%,139%,176%,158%,162%,194%,129%,81%,114%
FCF/PRICE,67.89,49.61,37.49,27.54,33.93,25.44,24.12,21.38,19.4,26.33,33.5,37.14,23.75
P/E,11.29,18.33,23.06,31.91,11.13,17.87,33.86,16.87,19.51,34.94,24.9,10.69,-688.88
Market cap,1.79,2.05,2.93,4.1,3.24,4.04,5.71,6.01,8.06,10.03,7.6,5.23,7.38
ROIC,6.02,-1.94,-4.4,12.95,1.31,0.96,38.52,1.84,0.64,1.24,3.71,-0.07,-0.04
Price,12.08,13.29,19.14,27.28,22.37,27.88,39.95,43.02,58.52,75.46,57.03,39.13,55.11
Outcome short,,0.1,0.44,0.43,-0.18,0.25,0.43,0.08,0.36,0.29,-0.24,-0.31,0.41
Outcome long,,,0.58,1.05,0.17,0.02,0.79,0.54,0.46,0.75,-0.03,-0.48,-0.03
,,,,,,,,,,,,,
Overvaluation (FCF),128%,125%,132%,84%,65%,82%,96%,105%,152%,177%,150%,123%,112%
Overvaluation (Earnings),123%,123%,120%,71%,43%,59%,89%,132%,132%,136%,95%,89%,90%
FCF/PRICE,454.48,362.72,376.58,689.34,"1,160.20",737.89,610.4,492.17,296.28,258.72,225.39,259.38,262.63
P/E,20.04,23.12,17.46,7.36,-7.11,12.38,15.08,41.57,9.4,17.2,8.26,19.19,18.59
Market cap,47.79,55.45,62.25,34.75,23.97,31.48,41.19,46.56,65.94,75.54,65.68,50.95,52.43
ROIC,0.8,0.93,1.34,1.91,-0.57,-0.56,1.95,14.98,-2.2,2.42,-5.28,-2.26,4.64
Price,14.63,17.57,19.9,13.32,9.17,12.01,15.68,19.54,28.47,34.23,32.22,27.25,28.26
Outcome short,,0.2,0.13,-0.33,-0.31,0.31,0.31,0.25,0.46,0.2,-0.06,-0.15,0.04
Outcome long,,,0.36,-0.24,-0.54,-0.1,0.71,0.63,0.82,0.75,0.13,-0.2,-0.12
,,,,,,,,,,,,,
Overvaluation (FCF),134%,128%,132%,88%,61%,77%,102%,111%,161%,194%,160%,128%,117%
Overvaluation (Earnings),120%,120%,114%,66%,35%,49%,85%,127%,127%,146%,100%,91%,92%
FCF/PRICE,473.24,382.53,406.84,703.06,"1,345.01",852.94,622.71,496.75,298.06,251.95,223.1,261.29,261.71
P/E,19.25,21.92,16.16,7.22,-6.13,10.71,14.78,41.19,9.34,17.66,8.35,19.05,18.66
Market cap,45.89,52.57,57.62,34.07,20.68,27.23,40.37,46.14,65.55,77.57,66.35,50.58,52.62
ROIC,0.8,0.93,1.34,1.91,-0.57,-0.56,1.95,14.98,-2.2,2.42,-5.28,-2.26,4.64
Price,14.05,16.66,18.42,13.06,7.91,10.39,15.37,19.36,28.3,35.15,32.55,27.05,28.36
Outcome short,,0.19,0.11,-0.29,-0.39,0.31,0.48,0.26,0.46,0.24,-0.07,-0.17,0.05
Outcome long,,,0.31,-0.22,-0.57,-0.2,0.94,0.86,0.84,0.82,0.15,-0.23,-0.13
,,,,,,,,,,,,,
Overvaluation (FCF),198%,250%,363%,547%,1712%,330%,202%,236%,343%,,,,
Overvaluation (Earnings),202%,201%,257%,180%,130%,140%,162%,177%,200%,190%,239%,239%,204%
FCF/PRICE, -   , -   , -   ,1.78,2.21,2.39,2,1.78,1.75,2.18,1.65,1.56,1.93
P/E,36.63,31.26,44.27,23.81,28.35,41.55,39.36,39.8,44.26,41.22,55.38,48.22,38.31
Market cap,2.69,3.3,4.7,4.82,3.66,4.15,4.8,5.77,6.74,6.76,9.16,10.15,10.12
ROIC,0.14,1.17,-0.12,-0.26,-0.78,1.07,5.19,0.49,0.21,-0.06,-0.09,-0.22,-0.35
Price,51.65,60.65,85,82.15,62.08,67.72,77.93,90.75,104.02,101.41,133.46,146.1,140.98
Outcome short,,0.17,0.4,-0.03,-0.24,0.09,0.15,0.16,0.15,-0.03,0.32,0.09,-0.04
Outcome long,,,0.65,0.35,-0.27,-0.18,0.26,0.34,0.33,0.12,0.28,0.44,0.06
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,,,161%,148%,114%,149%,76%
Overvaluation (Earnings),,,,,,190%,144%,31%,25%,71%,67%,104%,50%
FCF/PRICE,,,1.75,0.7,2.77,2.92,3.61,28.84,35.69,29.06,22.43,14.56,45.99
P/E, -   , -   ,426.29,131.6,32.54,17.98,16.95,-73.39,-27.8,14.89,11.44,12.29,6.24
Market cap,0,0,2.16,20.99,11.19,11.54,11.17,2.92,2.69,5.44,4.47,6.72,3.18
ROIC,-1.13,-1.18,-1.15,-0.46,-0.26,0.22,0.25,-0.13,-0.21,-0.32,-2.68,0.47,-0.41
Price,0,0,29.84,267.14,137.96,135.4,130.14,33.76,30.86,54.64,44.6,65.99,30.6
Outcome short,,,,7.95,-0.48,-0.02,-0.04,-0.74,-0.09,0.77,-0.18,0.48,-0.54
Outcome long,,,,,3.62,-0.49,-0.06,-0.75,-0.76,0.62,0.45,0.21,-0.31
,,,,,,,,,,,,,
Overvaluation (FCF),193%,242%,434%,239%,114%,156%,302%,280%,500%,182%,144%,74%,87%
Overvaluation (Earnings),131%,160%,147%,192%,69%,138%,182%,198%,143%,154%,117%,73%,101%
FCF/PRICE,130.29,103.85,82.63,68.48,164.71,59.51,33.63,42.75,46.01,50.08,59.43,79.47,48.44
P/E,18.19,27.17,14.85,23.81,8.58,20.08,29.06,31.85,24.06,24.86,15.88,17.06,70.79
Market cap,2.1,2.78,3.94,6.96,2.98,7.04,10.65,12.42,10.15,12.31,10.84,6.58,7.67
ROIC,1.2,0.22,-0.07,0.75,-1.71,33.67,0.78,1.07,-0.16,0.06,4.41,-4.19,-3.35
Price,7.64,10.19,14.63,26.91,11.92,28.92,44.46,52.23,42.83,52.21,46.84,29.01,33.98
Outcome short,,0.33,0.44,0.84,-0.56,1.43,0.54,0.17,-0.18,0.22,-0.1,-0.38,0.17
Outcome long,,,0.91,1.64,-0.19,0.07,2.73,0.81,-0.04,0,0.09,-0.44,-0.27
,,,,,,,,,,,,,
Overvaluation (FCF),102%,108%,110%,106%,77%,73%,97%,61%,61%,74%,120%,93%,118%
Overvaluation (Earnings),189%,139%,128%,100%,72%,73%,115%,92%,110%,165%,276%,217%,158%
FCF/PRICE,30.28,52.47,29.62,35.03,43.8,50.28,147.93,229.75,362.97,279.91,226.7,405.35,652.03
P/E,59.96,20.38,13.56,19.58,15.33,20.55,42.3,34.33,32.92,42.27,51.31,-16.1,-6.87
Market cap,4.68,4.01,4.63,4.17,2.72,2.44,9.67,5.12,4.27,4.65,6.69,5.46,4.33
ROIC,-2.11,-1.41,-2.12,1.57,1.52,-3.16,0.16,0.19,-1.59,-1.58,1.14,0.19,0.11
Price,13.79,12.23,14.37,12.73,8.74,7.81,9.73,5.15,4.28,4.65,6.67,4.67,3.69
Outcome short,,-0.11,0.17,-0.11,-0.31,-0.11,0.25,-0.47,-0.17,0.09,0.43,-0.3,-0.21
Outcome long,,,0.04,0.04,-0.39,-0.39,0.11,-0.34,-0.56,-0.1,0.56,0,-0.45
,,,,,,,,,,,,,
Overvaluation (FCF),,,,,,,,,,,,,110%
Overvaluation (Earnings),,,,,,,,,,,,,120%
FCF/PRICE,,,,,,,,,,,,,24.46
P/E,,,,,,,,,,,, -   ,16.41
Market cap,,,,,,,,,0,0,0,0,19.35
ROIC,,,,,,,,,,,0.44,-35.24,-90.59
Price,-,-,-,-,-,-,-,-,0,0,0,0,55.97
Outcome short,,,,,,,,,,,,,
Outcome long,,,,,,,,,,,,,
,,,,,,,,,,,,,
Overvaluation (FCF),120%,110%,117%,118%,71%,77%,80%,77%,85%,113%,149%,139%,209%
Overvaluation (Earnings),122%,117%,129%,129%,75%,80%,78%,73%,75%,106%,144%,133%,149%
FCF/PRICE,102.83,124.67,105.23,102.98,179.89,152.13,157.51,167.82,167.75,128.3,99.92,90.6,69.11
P/E,17.18,15.8,16.3,17.52,9.33,11.05,10.42,9.67,-73.69,14.33,18.55,15.13,18.4
Market cap,21.03,22.83,30.17,35.95,22.45,26.29,26.4,23.67,24.69,33.77,45.71,42.99,52.4
ROIC,0.89,8.61,2.91,1.77,1.99,1.58,3.26,2.97,11.86,-2.42,-3.67,-6.69,4.93
Price,52.3,57.03,74.35,88.99,57.59,68.17,70.96,66.41,69.27,95.55,137.62,137.36,172.08
Outcome short,,0.09,0.3,0.2,-0.35,0.18,0.04,-0.06,0.04,0.38,0.44,0,0.25
Outcome long,,,0.42,0.56,-0.23,-0.23,0.23,-0.03,-0.02,0.44,0.99,0.44,0.25
,,,,,,,,,,,,,
